property_type,society,price,sector,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
house,international city by sobha phase 2,6.8,sector 109,12593.0,4,5,3,2.0,Relatively New,5400.0,0,1,0,0,0,1,165.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,m3m skywalk,2.7,sector 74,13379.0,3,3,3,13.0,New Property,2018.0,0,0,1,0,0,1,103.0,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,tulip violet,1.75,sector 69,8706.0,4,4,2,10.0,Relatively New,1820.0,0,0,0,0,0,2,0.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,ats triumph,1.8,sector 104,7860.0,3,4,3,14.0,New Property,2544.0,0,0,0,0,0,1,0.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,emaar gurgaon greens,1.4,sector 102,8484.0,3,3,3,3.0,Relatively New,1315.0,0,1,0,0,0,1,0.0,"28.4750° N, 76.9715° E",28.475,76.9715
house,Not Applicable,7.2,sector 17b,15926.0,4,4,2,1.0,Old Property,4494.0,0,1,1,0,0,1,37.0,"28.4806° N, 77.0663° E",28.4806,77.0663
flat,bestech park view city,2.7,sector 49,12505.0,3,4,3+,6.0,Moderately Old,2159.0,0,0,0,0,0,1,60.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,assotech blith,1.15,sector 99,6593.0,2,2,2,2.0,New Property,1236.0,0,0,0,0,1,2,66.0,"28.4640° N, 76.9614° E",28.464,76.9614
flat,emaar mgf the palm drive,3.98,sector 66,18090.0,3,4,3+,2.0,Moderately Old,2200.0,0,1,0,0,0,2,7.0,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,pioneer park,2.04,sector 61,14623.0,3,3,3+,16.0,Moderately Old,1595.0,0,1,0,0,0,2,86.0,"28.4050° N, 77.0963° E",28.405,77.0963
house,ansal api esencia,5.46,sector 67,24170.0,4,5,3+,2.0,Relatively New,2259.0,1,0,1,1,0,2,49.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,dnha cghs,0.85,sector 1,3864.0,3,3,0,5.0,Moderately Old,2200.0,0,0,0,0,0,1,37.0,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,tulip purple,2.6,sector 69,10833.0,4,4,3+,4.0,Moderately Old,2173.0,0,1,0,0,0,1,102.0,"28.3966° N, 77.0341° E",28.3966,77.0341
house,Not Applicable,18.25,sector 26,18250.0,7,9,3+,4.0,Relatively New,11111.0,1,1,1,1,0,2,49.0,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,tulip violet,1.75,sector 69,8883.0,4,4,1,12.0,Relatively New,1784.0,0,0,0,0,0,1,57.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,la vida by tata housing,1.32,sector 113,10344.0,2,2,2,3.0,Relatively New,1199.0,0,0,0,0,0,1,44.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,hector trimurti heights,1.5,sector 39,6382.0,4,3,3,10.0,Old Property,2611.0,0,1,0,0,0,0,151.0,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,signature global city 92,0.99,sector 92,6622.0,3,2,3,1.0,New Property,1661.0,0,0,0,0,1,1,45.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,tulip violet,1.95,sector 69,9701.0,4,4,2,0.0,Relatively New,1820.0,0,0,0,0,0,1,80.0,"28.3966° N, 77.0341° E",28.3966,77.0341
house,unitech deerwood chase,8.45,sector 50,26153.0,3,3,2,2.0,Old Property,3231.0,1,1,0,0,0,2,21.0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,ss the leaf,1.05,sector 85,6402.0,2,2,3,6.0,Relatively New,1485.0,0,0,0,0,1,1,72.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,tulip leaf,2.07,sector 69,11423.0,3,3,3,16.0,Relatively New,1640.0,0,0,0,0,0,1,49.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,dlf regal gardens,1.65,sector 90,7449.0,4,4,3+,8.0,Relatively New,1900.0,0,0,0,0,1,1,68.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,smartworld 1dxp,2.75,sector 113,10589.0,4,4,3+,20.0,Under Construction,2886.0,1,1,0,1,0,0,14.0,"28.5287° N, 77.0233° E",28.5287,77.0233
house,Not Applicable,0.9,sector 7,10000.0,2,4,3,3.0,Old Property,900.0,0,1,0,0,1,2,35.0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,shapoorji pallonji joyville gurugram,1.77,sector 102,9195.0,3,3,3,1.0,Relatively New,1654.0,0,0,0,0,0,1,45.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,signature global solera,0.36,sector 107,6581.0,2,2,2,8.0,Relatively New,608.0,0,0,0,0,0,1,174.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,maruti vihar,1.0,sector 28,9090.0,1,1,1,1.0,Old Property,996.0,1,0,0,1,0,2,74.0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,m3m golfestate,5.9,sector 65,17543.0,3,3,3,9.0,Moderately Old,3045.0,1,0,0,0,0,0,96.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,millenia,0.4,sector 37c,6666.0,2,2,2,4.0,New Property,667.0,0,0,0,0,0,1,0.0,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,umang winter hills,1.05,sector 77,5762.0,3,3,3,7.0,Relatively New,1600.0,0,0,0,0,0,1,37.0,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,adani aangan arcade,0.45,sector 88a,7194.0,2,2,1,8.0,New Property,695.0,0,0,0,0,0,1,72.0,"28.4347° N, 76.9557° E",28.4347,76.9557
house,Not Applicable,2.25,sector 46,2723.0,4,3,3,3.0,Relatively New,90.0,1,0,0,0,0,2,49.0,"28.4374° N, 77.0586° E",28.4374,77.0586
flat,smart world gems,0.86,sector 89,7796.0,2,3,3,4.0,Under Construction,999.0,0,0,0,0,0,1,156.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,dlf the ultima,2.45,sector 81,11491.0,3,3,2,9.0,Relatively New,1800.0,0,1,0,0,0,2,117.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,ats kocoon,1.7,sector 109,9742.0,3,3,3,22.0,Relatively New,1550.0,0,0,0,0,0,1,174.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,adani brahma samsara vilasa,4.49,sector 63,14254.0,4,4,3+,3.0,New Property,3150.0,0,0,0,0,0,2,35.0,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,sidhartha ncr one,0.57,sector 95,4179.0,2,2,2,10.0,Relatively New,1364.0,0,0,0,0,0,1,0.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,adani m2k oyster grande,2.4,sector 102,9305.0,3,4,3+,3.0,Relatively New,2334.0,1,0,0,0,0,2,16.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,m3m crown,4.67,sector 111,17000.0,4,4,3+,8.0,Under Construction,3056.0,0,0,0,0,0,1,52.0,"28.5238° N, 77.0320° E",28.5238,77.032
flat,puri diplomatic greens,3.5,sector 111,11864.0,4,5,3+,10.0,Relatively New,2700.0,0,1,0,0,0,2,44.0,"28.5238° N, 77.0320° E",28.5238,77.032
flat,ss the leaf,2.0,sector 85,11869.0,3,4,3,5.0,Relatively New,2026.0,0,1,0,0,0,1,165.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,dlf regency park,2.3,sector 28,11817.0,3,3,3,7.0,Moderately Old,1777.0,0,1,0,0,0,1,75.0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,emaar palm gardens,1.4,sector 83,8139.0,3,3,3,2.0,Relatively New,1387.0,1,1,1,1,0,2,0.0,"28.3986° N, 76.9647° E",28.3986,76.9647
house,Not Applicable,11.0,sector 41,33951.0,4,4,2,3.0,New Property,3240.0,1,1,0,1,0,1,150.0,"28.4557° N, 77.0632° E",28.4557,77.0632
flat,signature global city,1.1,sector 37d,8800.0,3,3,3,1.0,Under Construction,1389.0,0,0,0,0,0,1,149.0,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,supertech hues,0.8,sector 68,6779.0,2,2,3+,14.0,New Property,1180.0,0,0,0,0,0,2,0.0,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,emaar digihomes,2.1,sector 62,14254.0,2,2,2,30.0,New Property,1366.0,0,1,0,0,0,1,51.0,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,tulip violet,1.42,sector 69,8998.0,3,3,2,8.0,Relatively New,1429.0,0,0,0,1,0,2,12.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,landmark the residency,0.9,sector 103,6666.0,2,2,2,1.0,Relatively New,1222.0,0,0,0,0,0,1,108.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,vatika gurgaon,1.12,sector 83,6455.0,3,3,2,4.0,Relatively New,1200.0,1,1,1,1,0,2,44.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,sbtl caladium,1.6,sector 109,6286.0,3,3,3,9.0,Relatively New,2304.0,0,1,0,0,0,1,72.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,imperia elvedor,0.55,sector 37c,8221.0,1,1,0,5.0,Relatively New,669.0,0,0,0,0,0,1,31.0,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,ss the leaf,1.1,sector 85,9565.0,2,2,3,10.0,Relatively New,1600.0,0,0,0,1,0,1,0.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,vatika city homes,1.08,sector 83,6206.0,3,3,3,6.0,Relatively New,1538.0,0,0,1,0,0,1,53.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,experion the heartsong,3.0,sector 108,18392.0,4,5,3+,2.0,Relatively New,2204.25,0,1,0,0,0,0,129.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,signature global city 63a,1.65,sector 63a,15263.0,2,2,2,1.0,Under Construction,979.0,0,0,0,0,0,1,0.0,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,assotech blith,0.82,sector 99,6007.0,2,2,3,0.0,New Property,1365.0,0,0,0,0,0,1,128.0,"28.4640° N, 76.9614° E",28.464,76.9614
house,Not Applicable,5.5,sector 43,28424.0,1,1,No,1.0,Old Property,1935.0,0,0,0,0,1,1,20.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,ss almeria,1.5,sector 84,7500.0,3,3,3,2.0,New Property,1850.0,0,1,0,0,0,1,138.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,dlf new town heights,1.65,sector 91,6345.0,4,4,3+,11.0,Moderately Old,2140.0,0,1,0,0,0,1,29.0,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,bestech park view residency,0.55,sector 23,8461.0,1,1,2,7.0,Moderately Old,588.0,0,0,0,0,0,1,60.0,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,godrej aria,1.3,sector 79,9622.0,2,4,2,3.0,Relatively New,1223.0,0,0,0,0,0,1,63.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,dlf new town heights,1.3,sector 90,6735.0,3,3,3+,10.0,Relatively New,1929.0,0,1,0,1,0,2,159.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,chd avenue,1.25,sector 71,6597.0,3,4,2,14.0,Relatively New,1578.0,1,1,0,1,1,0,61.0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,brisk lumbini terrace homes,1.38,sector 109,6338.0,3,3,1,4.0,Moderately Old,2419.0,0,0,0,0,0,1,78.0,"28.5073° N, 77.0089° E",28.5073,77.0089
house,international city by sobha phase 2,6.25,sector 109,11574.0,4,4,3+,2.0,Relatively New,5400.0,0,1,0,0,0,1,75.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,m3m woodshire,1.45,sector 107,6141.0,3,4,3+,7.0,Relatively New,1900.0,0,1,0,0,0,1,133.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ansal heights 86,0.9,sector 86,5325.0,3,3,2,10.0,New Property,1690.0,0,0,0,0,0,1,77.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,godrej summit,1.75,sector 104,7530.0,4,5,3+,1.0,New Property,2582.0,0,1,0,0,0,1,25.0,"28.4788° N, 76.9960° E",28.4788,76.996
house,grover homes sec 4,4.75,sector 4,9374.0,5,5,1,1.0,Old Property,5067.0,1,1,0,1,0,2,159.0,"28.4738° N, 77.0107° E",28.4738,77.0107
house,international city by sobha phase 2,12.5,sector 109,26670.0,5,6,3,3.0,Relatively New,4500.0,1,1,1,1,0,1,80.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,puri diplomatic greens,2.65,sector 111,13589.0,3,4,2,7.0,Relatively New,2086.0,0,1,0,0,0,2,160.0,"28.5238° N, 77.0320° E",28.5238,77.032
flat,raheja revanta,0.99,sector 78,6100.0,2,2,3,14.0,Under Construction,1468.0,0,0,0,0,1,1,165.0,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,dlf the arbour,7.9,sector 63,20000.0,4,4,3+,34.0,Under Construction,3950.0,0,0,0,0,0,1,174.0,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,ramprastha the edge towers,0.8,sector 37d,5797.0,2,2,3,2.0,Relatively New,1300.0,0,0,0,0,0,1,174.0,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,shree arihant apartment,1.5,sector 54,8108.0,3,3,3+,4.0,Moderately Old,1700.0,0,0,0,1,0,2,74.0,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,vatika the seven lamps,1.6,sector 82,6597.0,4,5,3+,8.0,Relatively New,2195.0,0,1,0,0,0,1,40.0,"28.3935° N, 76.9600° E",28.3935,76.96
house,unitech uniworld resorts,8.0,sector 33,11428.0,4,4,3+,2.0,Old Property,7000.0,1,1,1,1,0,1,102.0,"28.4420° N, 77.0207° E",28.442,77.0207
house,dlf city plots phase 2,4.5,sector 25,33333.0,5,3,2,3.0,Old Property,1350.0,0,0,1,1,0,1,0.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,emaar gurgaon greens,1.49,sector 102,9030.0,3,3,3,10.0,Relatively New,1315.0,0,0,0,0,0,2,35.0,"28.4750° N, 76.9715° E",28.475,76.9715
house,sushant lok 1 builder floors,10.85,sector 43,28841.0,8,8,3,3.0,Moderately Old,3762.0,1,1,1,1,0,0,99.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,vatika xpressions,0.92,sector 88b,7360.0,2,2,2,3.0,Relatively New,1300.0,0,0,0,1,0,1,8.0,"28.4446° N, 76.9542° E",28.4446,76.9542
flat,tata primanti,4.25,sector 72,13076.0,4,4,3+,0.0,Relatively New,2942.0,0,1,0,0,0,2,49.0,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,m3m woodshire,1.35,sector 107,5717.0,3,4,3+,8.0,Relatively New,1950.0,0,1,0,0,0,2,137.0,"28.5052° N, 76.9729° E",28.5052,76.9729
house,international city by sobha phase 2,7.0,sector 109,12963.0,4,4,3+,2.0,Relatively New,5400.0,0,0,0,0,0,2,165.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,sidhartha ncr one,0.55,sector 95,5556.0,2,2,3,15.0,Relatively New,990.0,0,0,0,0,0,1,72.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,imperia the esfera,0.86,sector 37c,4886.0,3,3,2,0.0,New Property,1593.0,0,0,0,0,1,1,57.0,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,godrej,1.47,sector 79,16256.0,2,2,3,9.0,New Property,93.0,1,0,0,0,0,1,141.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,umang monsoon breeze,1.2,sector 78,6493.0,3,3,2,8.0,Moderately Old,2045.0,0,0,0,1,0,0,149.0,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,la vida by tata housing,1.65,sector 113,10449.0,3,2,2,3.0,Relatively New,1420.0,0,0,0,0,0,1,109.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,experion windchants,2.8,sector 112,11470.0,2,3,2,9.0,Relatively New,2441.0,1,1,0,0,0,1,58.0,"28.5189° N, 77.0183° E",28.5189,77.0183
house,international city by sobha phase 2,8.75,sector 109,24306.0,5,5,3+,3.0,New Property,3600.0,1,1,1,1,0,2,38.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,ats tourmaline,1.5,sector 109,8571.0,3,3,3+,7.0,Relatively New,1466.0,0,0,0,0,0,1,0.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,sare crescent parc,0.51,sector 92,4080.0,3,2,2,2.0,Relatively New,1132.0,0,0,0,0,0,1,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,ats triumph,1.95,sector 104,8515.0,3,3,3+,3.0,New Property,2544.0,0,1,0,0,0,1,167.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,ss the leaf,1.2,sector 85,7317.0,2,2,3+,14.0,Relatively New,1380.0,0,0,1,0,0,1,97.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,conscient heritage max,1.75,sector 102,9062.0,3,4,3+,16.0,Relatively New,1748.0,0,1,0,0,0,1,49.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,ss the leaf,1.14,sector 85,6951.0,2,2,3,4.0,Relatively New,1485.0,0,0,0,0,0,1,22.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,vatika xpressions,1.1,sector 88b,8148.0,2,4,3+,2.0,Under Construction,1350.0,1,0,0,0,0,1,0.0,"28.4446° N, 76.9542° E",28.4446,76.9542
flat,smart world gems,1.0,sector 89,9033.0,2,2,2,1.0,Under Construction,1230.0,1,0,0,0,0,1,153.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,ild grand centra,0.95,sector 37c,5220.0,3,1,0,0.0,Relatively New,1820.0,0,0,0,0,0,1,148.0,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,ss the leaf,1.12,sector 85,6453.0,2,2,3,10.0,Relatively New,1485.0,0,0,0,0,1,1,94.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,dlf the skycourt,1.6,sector 86,8294.0,3,3,3+,9.0,Relatively New,1548.0,0,0,0,0,1,2,46.0,"28.3986° N, 76.9384° E",28.3986,76.9384
house,signature global city 81,0.75,sector 81,6849.0,3,2,3,4.0,Under Construction,1095.0,1,0,0,0,0,1,101.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,corona optus,1.25,sector 37c,7175.0,3,3,3,2.0,Relatively New,1563.0,1,0,0,0,0,1,6.0,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,navjyoti apartment,2.1,sector 38,11938.0,4,4,3+,10.0,Old Property,1954.0,0,0,0,0,0,0,108.0,"28.4347° N, 77.0430° E",28.4347,77.043
house,Not Applicable,1.1,sector 9,6111.0,4,3,1,2.0,Old Property,200.0,0,0,0,0,0,1,145.0,"28.4603° N, 77.0000° E",28.4603,77.0
house,international city by sobha phase 2,8.48,sector 109,23556.0,4,6,3+,3.0,New Property,3600.0,1,1,1,1,0,1,112.0,"28.5073° N, 77.0089° E",28.5073,77.0089
house,vipul tatvam villa,6.4,sector 48,24691.0,3,4,3,2.0,Relatively New,2592.0,1,1,1,0,0,2,0.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,smart world orchard,1.85,sector 61,14800.0,2,2,2,3.0,New Property,1389.0,0,0,0,0,0,1,0.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,emaar palm heights,1.75,sector 77,11666.0,3,3,3+,11.0,Relatively New,1900.0,0,1,0,0,0,1,65.0,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,bestech park view ananda,1.15,sector 81,6927.0,3,2,3+,12.0,Relatively New,1353.0,0,0,0,0,0,1,106.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,sare homes,0.65,sector 92,4587.0,3,3,2,3.0,Relatively New,1574.0,0,0,0,0,0,1,95.0,"28.4079° N, 76.9153° E",28.4079,76.9153
house,Not Applicable,4.15,sector 14,18444.0,5,4,2,2.0,Old Property,2250.0,0,0,0,0,0,2,91.0,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,sare homes,0.71,sector 92,5354.0,3,3,3,2.0,Relatively New,1473.0,0,0,0,1,0,1,49.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,ss the leaf,1.04,sector 85,8320.0,2,2,3,17.0,New Property,1550.0,0,0,0,0,1,1,100.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,tarc maceo,1.5,sector 91,6465.0,3,4,3+,3.0,Relatively New,1786.0,1,1,0,0,0,1,49.0,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,raheja the vedaanta floors,0.7,sector 108,4521.0,2,2,3,1.0,Moderately Old,1720.0,0,0,0,0,0,2,0.0,"28.5134° N, 76.9830° E",28.5134,76.983
house,Not Applicable,1.0,sector 5,11111.0,3,4,2,2.0,Relatively New,900.0,0,0,0,0,0,1,58.0,"28.4794° N, 77.0176° E",28.4794,77.0176
flat,pareena mi casa,1.0,sector 68,8163.0,2,2,2,16.0,New Property,1361.0,0,1,0,0,0,1,92.0,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,vatika city,1.85,sector 49,10578.0,3,3,1,7.0,Moderately Old,1471.12,0,0,1,1,0,1,63.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,tulip violet,1.36,sector 69,8618.0,3,3,2,12.0,Relatively New,1429.0,0,0,0,1,0,2,0.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,ireo skyon,2.5,sector 60,16129.0,2,3,2,4.0,Relatively New,1403.0,1,0,0,0,0,1,0.0,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,shree vardhman victoria,1.63,sector 70,8358.0,3,3,3,5.0,New Property,1528.0,0,1,0,0,1,1,38.0,"28.3968° N, 77.0233° E",28.3968,77.0233
house,bhawani enclave,0.42,sector 62,8235.0,3,3,No,2.0,New Property,567.0,0,0,0,1,0,1,35.0,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,kiran residency,1.55,sector 56,6888.0,3,3,3+,5.0,Moderately Old,1900.0,0,1,0,1,0,2,31.0,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,gls avenue 51,0.21,sector 92,6953.0,1,1,1,0.0,Relatively New,336.0,0,0,0,0,0,1,145.0,"28.4079° N, 76.9153° E",28.4079,76.9153
house,Not Applicable,1.0,sector 6,4630.0,6,4,No,3.0,Moderately Old,240.0,0,0,0,0,0,1,0.0,"28.4745° N, 77.0262° E",28.4745,77.0262
flat,essel tower,2.2,sector 28,12500.0,3,4,3+,3.0,Moderately Old,1956.0,0,1,0,0,0,0,17.0,"28.4728° N, 77.0865° E",28.4728,77.0865
house,Not Applicable,1.4,sector 8,8235.0,2,2,1,3.0,Relatively New,1700.0,0,0,0,0,0,1,106.0,"28.3738° N, 76.8970° E",28.3738,76.897
flat,smart world gems,1.05,sector 89,9519.0,2,2,2,4.0,Under Construction,1103.0,1,0,0,0,1,1,80.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,vatika gurgaon,0.87,sector 83,6987.0,2,2,2,3.0,Moderately Old,1127.0,0,0,0,0,0,1,120.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,the close north,2.35,sector 50,11767.0,3,3,3+,8.0,Moderately Old,1950.0,0,0,0,0,0,2,54.0,"28.4178° N, 77.0628° E",28.4178,77.0628
house,huda plots,2.95,sector 56,20359.0,2,2,2,1.0,Moderately Old,1449.0,0,0,0,0,0,1,108.0,"28.4245° N, 77.0991° E",28.4245,77.0991
house,smart world orchard,2.01,sector 61,13000.0,3,3,3,4.0,Under Construction,1549.0,0,0,0,0,0,1,0.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,smriti apartment,0.45,sector 56,7500.0,1,1,2,3.0,Old Property,543.0,0,0,0,0,0,1,120.0,"28.4245° N, 77.0991° E",28.4245,77.0991
house,Not Applicable,2.7,sector 23,18620.0,5,5,2,3.0,Old Property,1450.0,0,0,0,0,0,2,101.0,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,vatika lifestyle homes,1.05,sector 83,7500.0,3,2,2,1.0,Moderately Old,1600.0,0,0,0,0,0,2,101.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,dlf new town heights,1.55,sector 86,6578.0,4,4,3+,12.0,Moderately Old,2039.0,0,1,0,1,0,2,52.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,indiabulls centrum park,2.2,sector 103,7652.0,4,6,3+,4.0,Relatively New,2603.0,0,1,0,0,0,2,79.0,"28.4949° N, 76.9845° E",28.4949,76.9845
house,Not Applicable,0.38,sector 105,8444.0,2,2,2,1.0,Moderately Old,56.0,0,0,0,0,0,1,165.0,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,dlf city plots phase 3,6.5,sector 25,18571.0,4,5,3+,3.0,New Property,3889.0,0,1,0,0,0,0,174.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,dlf regency park,2.35,sector 28,13224.0,3,3,2,18.0,Old Property,1609.0,0,1,0,0,0,1,101.0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,m3m the marina,1.45,sector 68,9615.0,3,2,3+,9.0,New Property,1365.0,0,0,0,0,0,1,117.0,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,cghs vidya enclave,1.7,sector 56,10967.0,3,2,3,6.0,Old Property,1585.0,0,0,1,0,0,1,88.0,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,m3m skywalk,2.25,sector 74,12500.0,3,3,3,5.0,Relatively New,1900.0,1,0,0,0,0,1,145.0,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,birla navya,3.23,sector 63a,26872.0,3,3,3,4.0,New Property,1202.0,0,1,0,0,0,1,71.0,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,emaar mgf emerald floors premier,2.55,sector 65,15454.0,3,3,3,3.0,Relatively New,1650.0,1,1,0,0,0,1,0.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,la vida by tata housing,2.48,sector 113,14090.0,3,3,3+,8.0,New Property,1980.0,0,1,0,0,0,1,174.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,emaar palm gardens,1.72,sector 83,9052.0,3,3,3,4.0,Relatively New,1600.0,0,1,0,0,0,2,0.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,ss the leaf,1.09,sector 85,6666.0,2,2,3,9.0,Relatively New,1638.0,0,0,1,0,0,1,0.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,conscient heritage max,2.15,sector 102,9306.0,3,4,3,13.0,Relatively New,1946.0,1,1,0,0,0,1,0.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,emaar emerald hills,1.95,sector 65,13928.0,3,3,3+,1.0,New Property,1556.0,0,0,1,0,0,2,90.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,dlf carlton estate,2.1,sector 43,15418.0,3,3,1,2.0,Old Property,1233.0,0,0,1,0,0,2,0.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,orchid petals,4.79,sector 49,11628.0,5,5,3+,14.0,Relatively New,3726.0,1,1,0,1,0,1,89.0,"28.4121° N, 77.0480° E",28.4121,77.048
house,4s aradhya homes,1.83,sector 67a,6778.0,4,4,2,4.0,New Property,2700.0,0,0,0,1,0,2,23.0,"28.3960° N, 77.0372° E",28.396,77.0372
flat,la vida by tata housing,1.93,sector 113,12222.0,3,3,2,8.0,Under Construction,1430.0,0,0,0,0,0,1,45.0,"28.5287° N, 77.0233° E",28.5287,77.0233
